"행정구역별(시군구)","항목","단위","2016 년",
"계양구","내국인-여자","","160271",
"계양구","외국인-계","","3740",
"계양구","외국인-남자","","1678",
"계양구","외국인-여자","","2062",
"계양구","가구-계","","117247",
"계양구","일반가구","","116055",
"계양구","집단가구","","53",
"계양구","외국인가구","","1139",
"계양구","주택-계","","108431",
"계양구","단독주택","","4109",
"계양구","아파트","","68528",
"계양구","연립주택","","2108",
"계양구","다세대주택","","33013",
"계양구","비거주용 건물내 주택","","673",
"계양구","주택이외의 거처","","3784",
"서구","총인구","","506040",
"서구","남자","","257518",
"서구","여자","","248522",
"서구","내국인-계","","491187",
"서구","내국인-남자","","247447",
"서구","내국인-여자","","243740",
"서구","외국인-계","","14853",
"서구","외국인-남자","","10071",
"서구","외국인-여자","","4782",
"서구","가구-계","","178831",
"서구","일반가구","","174707",
"서구","집단가구","","90",
"서구","외국인가구","","4034",
"서구","주택-계","","161740",
"서구","단독주택","","8416",
"서구","아파트","","103579",
"서구","연립주택","","8144",
"서구","다세대주택","","40586",
"서구","비거주용 건물내 주택","","1015",
"서구","주택이외의 거처","","5668",
"강화군","총인구","","62741",
"강화군","남자","","31592",
"강화군","여자","","31149",
"강화군","내국인-계","","61758",
"강화군","내국인-남자","","30983",
"강화군","내국인-여자","","30775",
"강화군","외국인-계","","983",
"강화군","외국인-남자","","609",
"강화군","외국인-여자","","374",
"강화군","가구-계","","25775",
"강화군","일반가구","","25477",
"강화군","집단가구","","57",
"강화군","외국인가구","","241",
"강화군","주택-계","","26660",
"강화군","단독주택","","19268",
"강화군","아파트","","2344",
"강화군","연립주택","","991",
"강화군","다세대주택","","3520",
"강화군","비거주용 건물내 주택","","537",
"강화군","주택이외의 거처","","1083",
"옹진군","총인구","","18905",
"옹진군","남자","","10827",
"옹진군","여자","","8078",
"옹진군","내국인-계","","18687",
"옹진군","내국인-남자","","10675",
"옹진군","내국인-여자","","8012",
"옹진군","외국인-계","","218",
"옹진군","외국인-남자","","152",
"옹진군","외국인-여자","","66",
"옹진군","가구-계","","9160",
"옹진군","일반가구","","9059",
"옹진군","집단가구","","14",
"옹진군","외국인가구","","87",
"옹진군","주택-계","","7691",
"옹진군","단독주택","","5833",
"옹진군","아파트","","720",
"옹진군","연립주택","","327",
"옹진군","다세대주택","","627",
"옹진군","비거주용 건물내 주택","","184",
"옹진군","주택이외의 거처","","324",
"광주광역시","총인구","","1501557",
"광주광역시","남자","","747303",
"광주광역시","여자","","754254",
"광주광역시","내국인-계","","1477856",
"광주광역시","내국인-남자","","734092",
"광주광역시","내국인-여자","","743764",
"광주광역시","외국인-계","","23701",
"광주광역시","외국인-남자","","13211",
"광주광역시","외국인-여자","","10490",
"광주광역시","가구-계","","575918",
"광주광역시","일반가구","","569372",
"광주광역시","집단가구","","340",
"광주광역시","외국인가구","","6206",
"광주광역시","주택-계","","494547",
"광주광역시","단독주택","","87351",
"광주광역시","아파트","","384750",
"광주광역시","연립주택","","8353",
"광주광역시","다세대주택","","8502",
"광주광역시","비거주용 건물내 주택","","5591",
"광주광역시","주택이외의 거처","","11510",
"동구","총인구","","101293",
"동구","남자","","50763",
"동구","여자","","50530",
"동구","내국인-계","","99827",
"동구","내국인-남자","","50024",
"동구","내국인-여자","","49803",
"동구","외국인-계","","1466",
"동구","외국인-남자","","739",
"동구","외국인-여자","","727",
"동구","가구-계","","43773",
"동구","일반가구","","43348",
"동구","집단가구","","44",
"동구","외국인가구","","381",
"동구","주택-계","","32210",
"동구","단독주택","","12998",
"동구","아파트","","15075",
"동구","연립주택","","961",
"동구","다세대주택","","2281",
"동구","비거주용 건물내 주택","","895",
"동구","주택이외의 거처","","1442",
"서구","총인구","","309176",
"서구","남자","","152661",
"서구","여자","","156515",
"서구","내국인-계","","307155",
"서구","내국인-남자","","151698",
"서구","내국인-여자","","155457",
"서구","외국인-계","","2021",
"서구","외국인-남자","","963",
"서구","외국인-여자","","1058",
"서구","가구-계","","121493",
"서구","일반가구","","120798",
"서구","집단가구","","41",
"서구","외국인가구","","654",
"서구","주택-계","","101978",
"서구","단독주택","","14272",
"서구","아파트","","84021",
"서구","연립주택","","1142",
"서구","다세대주택","","1550",
"서구","비거주용 건물내 주택","","993",
"서구","주택이외의 거처","","3801",
"남구","총인구","","220733",
"남구","남자","","106966",
"남구","여자","","113767",
"남구","내국인-계","","219105",
"남구","내국인-남자","","106297",
"남구","내국인-여자","","112808",
"남구","외국인-계","","1628",
"남구","외국인-남자","","669",
"남구","외국인-여자","","959",
"남구","가구-계","","84311",
"남구","일반가구","","83897",
"남구","집단가구","","55",
"남구","외국인가구","","359",
"남구","주택-계","","74729",
"남구","단독주택","","16961",
"남구","아파트","","54210",
"남구","연립주택","","1496",
"남구","다세대주택","","1245",
"남구","비거주용 건물내 주택","","817",
"남구","주택이외의 거처","","973",
"북구","총인구","","453155",
"북구","남자","","226055",
"북구","여자","","227100",
"북구","내국인-계","","447948",
"북구","내국인-남자","","223576",
"북구","내국인-여자","","224372",
"북구","외국인-계","","5207",
"북구","외국인-남자","","2479",
"북구","외국인-여자","","2728",
"북구","가구-계","","175279",
"북구","일반가구","","173862",
"북구","집단가구","","81",
"북구","외국인가구","","1336",
"북구","주택-계","","150634",
"북구","단독주택","","25123",
"북구","아파트","","118575",
"북구","연립주택","","2154",
"북구","다세대주택","","2720",
"북구","비거주용 건물내 주택","","2062",
"북구","주택이외의 거처","","2690",
"광산구","총인구","","417200",
"광산구","남자","","210858",
"광산구","여자","","206342",
"광산구","내국인-계","","403821",
"광산구","내국인-남자","","202497",
"광산구","내국인-여자","","201324",
"광산구","외국인-계","","13379",
"광산구","외국인-남자","","8361",
"광산구","외국인-여자","","5018",
"광산구","가구-계","","151062",
"광산구","일반가구","","147467",
"광산구","집단가구","","119",
"광산구","외국인가구","","3476",
"광산구","주택-계","","134996",
"광산구","단독주택","","17997",
"광산구","아파트","","112869",
"광산구","연립주택","","2600",
"광산구","다세대주택","","706",
"광산구","비거주용 건물내 주택","","824",
"광산구","주택이외의 거처","","2604",
"대전광역시","총인구","","1535445",
"대전광역시","남자","","770971",
"대전광역시","여자","","764474",
"대전광역시","내국인-계","","1515758",
"대전광역시","내국인-남자","","761749",
"대전광역시","내국인-여자","","754009",
"대전광역시","외국인-계","","19687",
"대전광역시","외국인-남자","","9222",
"대전광역시","외국인-여자","","10465",
"대전광역시","가구-계","","596752",
"대전광역시","일반가구","","590698",
"대전광역시","집단가구","","338",
"대전광역시","외국인가구","","5716",
"대전광역시","주택-계","","474193",
"대전광역시","단독주택","","81384",
"대전광역시","아파트","","343223",
"대전광역시","연립주택","","10156",
"대전광역시","다세대주택","","34413",
"대전광역시","비거주용 건물내 주택","","5017",
"대전광역시","주택이외의 거처","","10810",
"동구","총인구","","243612",
"동구","남자","","122826",
"동구","여자","","120786",
"동구","내국인-계","","239367",
"동구","내국인-남자","","120993",
"동구","내국인-여자","","118374",
"동구","외국인-계","","4245",
"동구","외국인-남자","","1833",
"동구","외국인-여자","","2412",
"동구","가구-계","","100167",
"동구","일반가구","","99152",
"동구","집단가구","","77",
"동구","외국인가구","","938",
"동구","주택-계","","77569",
"동구","단독주택","","19922",
"동구","아파트","","47225",
"동구","연립주택","","2230",
"동구","다세대주택","","7061",
"동구","비거주용 건물내 주택","","1131",
"동구","주택이외의 거처","","967",
"중구","총인구","","246904",
"중구","남자","","122142",
"중구","여자","","124762",
"중구","내국인-계","","245091",
"중구","내국인-남자","","121452",
"중구","내국인-여자","","123639",
"중구","외국인-계","","1813",
"중구","외국인-남자","","690",
"중구","외국인-여자","","1123",
"중구","가구-계","","95584",
"중구","일반가구","","94941",
"중구","집단가구","","57",
"중구","외국인가구","","586",
"중구","주택-계","","80574",
"중구","단독주택","","19037",
"중구","아파트","","49696",
"중구","연립주택","","2291",
"중구","다세대주택","","8166",
"중구","비거주용 건물내 주택","","1384",
"중구","주택이외의 거처","","1155",
"서구","총인구","","491430",
"서구","남자","","242008",
"서구","여자","","249422",
"서구","내국인-계","","487452",
"서구","내국인-남자","","240326",
"서구","내국인-여자","","247126",
"서구","외국인-계","","3978",
"서구","외국인-남자","","1682",
"서구","외국인-여자","","2296",
"서구","가구-계","","191568",
"서구","일반가구","","190211",
"서구","집단가구","","73",
"서구","외국인가구","","1284",
"서구","주택-계","","146366",
"서구","단독주택","","20727",
"서구","아파트","","115337",
"서구","연립주택","","2520",
"서구","다세대주택","","6859",
"서구","비거주용 건물내 주택","","923",
"서구","주택이외의 거처","","3649",
"유성구","총인구","","359057",
"유성구","남자","","185416",
"유성구","여자","","173641",
"유성구","내국인-계","","352245",
"유성구","내국인-남자","","181865",
"유성구","내국인-여자","","170380",
"유성구","외국인-계","","6812",
"유성구","외국인-남자","","3551",
"유성구","외국인-여자","","3261",
"유성구","가구-계","","134422",
"유성구","일반가구","","132178",
"유성구","집단가구","","81",
"유성구","외국인가구","","2163",
"유성구","주택-계","","107888",
"유성구","단독주택","","10663",
"유성구","아파트","","91224",
"유성구","연립주택","","1566",
"유성구","다세대주택","","3645",
"유성구","비거주용 건물내 주택","","790",
"유성구","주택이외의 거처","","4042",
"대덕구","총인구","","194442",
"대덕구","남자","","98579",
"대덕구","여자","","95863",
"대덕구","내국인-계","","191603",
"대덕구","내국인-남자","","97113",
"대덕구","내국인-여자","","94490",
"대덕구","외국인-계","","2839",
"대덕구","외국인-남자","","1466",
"대덕구","외국인-여자","","1373",
"대덕구","가구-계","","75011",
"대덕구","일반가구","","74216",
"대덕구","집단가구","","50",
"대덕구","외국인가구","","745",
"대덕구","주택-계","","61796",
"대덕구","단독주택","","11035",
"대덕구","아파트","","39741",
"대덕구","연립주택","","1549",
"대덕구","다세대주택","","8682",
"대덕구","비거주용 건물내 주택","","789",
"대덕구","주택이외의 거처","","997",
"울산광역시","총인구","","1166033",
"울산광역시","남자","","605618",
"울산광역시","여자","","560415",
"울산광역시","내국인-계","","1137241",
"울산광역시","내국인-남자","","587458",
"울산광역시","내국인-여자","","549783",
"울산광역시","외국인-계","","28792",
"울산광역시","외국인-남자","","18160",
"울산광역시","외국인-여자","","10632",
"울산광역시","가구-계","","435829",
"울산광역시","일반가구","","426027",
"울산광역시","집단가구","","198",
"울산광역시","외국인가구","","9604",
"울산광역시","주택-계","","361273",
"울산광역시","단독주택","","66653",
"울산광역시","아파트","","256003",
"울산광역시","연립주택","","7575",
"울산광역시","다세대주택","","24838",
"울산광역시","비거주용 건물내 주택","","6204",
"울산광역시","주택이외의 거처","","9235",
"읍부","총인구","","153175",
"읍부","남자","","80504",
"읍부","여자","","72671",
"읍부","내국인-계","","146182",
"읍부","내국인-남자","","75953",
"읍부","내국인-여자","","70229",
"읍부","외국인-계","","6993",
"읍부","외국인-남자","","4551",
"읍부","외국인-여자","","2442",
"읍부","가구-계","","54231",
"읍부","일반가구","","51560",
"읍부","집단가구","","32",
"읍부","외국인가구","","2639",
"읍부","주택-계","","47233",
"읍부","단독주택","","8318",
"읍부","아파트","","34450",
"읍부","연립주택","","1185",
"읍부","다세대주택","","2539",
"읍부","비거주용 건물내 주택","","741",
"읍부","주택이외의 거처","","988",
"면부","총인구","","68931",
"면부","남자","","35921",
"면부","여자","","33010",
"면부","내국인-계","","65409",
"면부","내국인-남자","","33156",
"면부","내국인-여자","","32253",
"면부","외국인-계","","3522",
"면부","외국인-남자","","2765",
"면부","외국인-여자","","757",
"면부","가구-계","","27951",
"면부","일반가구","","27107",
"면부","집단가구","","45",
"면부","외국인가구","","799",
"면부","주택-계","","26373",
"면부","단독주택","","12772",
"면부","아파트","","11206",
"면부","연립주택","","415",
"면부","다세대주택","","1414",
"면부","비거주용 건물내 주택","","566",
"면부","주택이외의 거처","","1430",
"동부","총인구","","943927",
"동부","남자","","489193",
"동부","여자","","454734",
"동부","내국인-계","","925650",
"동부","내국인-남자","","478349",
"동부","내국인-여자","","447301",
"동부","외국인-계","","18277",
"동부","외국인-남자","","10844",
"동부","외국인-여자","","7433",
"동부","가구-계","","353647",
"동부","일반가구","","347360",
"동부","집단가구","","121",
"동부","외국인가구","","6166",
"동부","주택-계","","287667",
"동부","단독주택","","45563",
"동부","아파트","","210347",
"동부","연립주택","","5975",
"동부","다세대주택","","20885",
"동부","비거주용 건물내 주택","","4897",
"동부","주택이외의 거처","","6817",
"중구","총인구","","236954",
"중구","남자","","120843",
"중구","여자","","116111",
"중구","내국인-계","","233995",
"중구","내국인-남자","","119459",
"중구","내국인-여자","","114536",
"중구","외국인-계","","2959",
"중구","외국인-남자","","1384",
"중구","외국인-여자","","1575",
"중구","가구-계","","90536",
"중구","일반가구","","89344",
"중구","집단가구","","21",
"중구","외국인가구","","1171",
"중구","주택-계","","69630",
"중구","단독주택","","15658",
"중구","아파트","","43890",
"중구","연립주택","","1887",
"중구","다세대주택","","6869",
"중구","비거주용 건물내 주택","","1326",
"중구","주택이외의 거처","","1515",
"남구","총인구","","338196",
"남구","남자","","173201",
"남구","여자","","164995",
"남구","내국인-계","","331388",
"남구","내국인-남자","","169491",
"남구","내국인-여자","","161897",
"남구","외국인-계","","6808",
"남구","외국인-남자","","3710",
"남구","외국인-여자","","3098",
"남구","가구-계","","130859",
"남구","일반가구","","128351",
"남구","집단가구","","52",
"남구","외국인가구","","2456",
"남구","주택-계","","104428",
"남구","단독주택","","14460",
"남구","아파트","","77260",
"남구","연립주택","","2249",
"남구","다세대주택","","8289",
"남구","비거주용 건물내 주택","","2170",
"남구","주택이외의 거처","","3598",
"동구","총인구","","176574",
"동구","남자","","94898",
"동구","여자","","81676",
"동구","내국인-계","","171141",
"동구","내국인-남자","","91141",
"동구","내국인-여자","","80000",
"동구","외국인-계","","5433",
"동구","외국인-남자","","3757",
"동구","외국인-여자","","1676",
"동구","가구-계","","65439",
"동구","일반가구","","63744",
"동구","집단가구","","26",
"동구","외국인가구","","1669",
"동구","주택-계","","53352",
"동구","단독주택","","8039",
"동구","아파트","","39064",
"동구","연립주택","","1395",
"동구","다세대주택","","4030",
"동구","비거주용 건물내 주택","","824",
"동구","주택이외의 거처","","885",
"북구","총인구","","192203",
"북구","남자","","100251",
"북구","여자","","91952",
"북구","내국인-계","","189126",
"북구","내국인-남자","","98258",
"북구","내국인-여자","","90868",
"북구","외국인-계","","3077",
"북구","외국인-남자","","1993",
"북구","외국인-여자","","1084",
"북구","가구-계","","66813",
"북구","일반가구","","65921",
"북구","집단가구","","22",
"북구","외국인가구","","870",
"북구","주택-계","","60257",
"북구","단독주택","","7406",
"북구","아파트","","50133",
"북구","연립주택","","444",
"북구","다세대주택","","1697",
"북구","비거주용 건물내 주택","","577",
"북구","주택이외의 거처","","819",
"울주군","총인구","","222106",
"울주군","남자","","116425",
"울주군","여자","","105681",
"울주군","내국인-계","","211591",
"울주군","내국인-남자","","109109",
"울주군","내국인-여자","","102482",
"울주군","외국인-계","","10515",
"울주군","외국인-남자","","7316",
"울주군","외국인-여자","","3199",
"울주군","가구-계","","82182",
"울주군","일반가구","","78667",
"울주군","집단가구","","77",
"울주군","외국인가구","","3438",
"울주군","주택-계","","73606",
"울주군","단독주택","","21090",
"울주군","아파트","","45656",
"울주군","연립주택","","1600",
"울주군","다세대주택","","3953",
"울주군","비거주용 건물내 주택","","1307",
"울주군","주택이외의 거처","","2418",
"세종특별자치시","총인구","","242507",
"세종특별자치시","남자","","122648",
"세종특별자치시","여자","","119859",
"세종특별자치시","내국인-계","","237672",
"세종특별자치시","내국인-남자","","119765",
"세종특별자치시","내국인-여자","","117907",
"세종특별자치시","외국인-계","","4835",
"세종특별자치시","외국인-남자","","2883",
"세종특별자치시","외국인-여자","","1952",
"세종특별자치시","가구-계","","91854",
"세종특별자치시","일반가구","","90413",
"세종특별자치시","집단가구","","67",
"세종특별자치시","외국인가구","","1374",
"세종특별자치시","주택-계","","86607",
"세종특별자치시","단독주택","","15688",
"세종특별자치시","아파트","","67773",
"세종특별자치시","연립주택","","997",
"세종특별자치시","다세대주택","","1499",
"세종특별자치시","비거주용 건물내 주택","","650",
"세종특별자치시","주택이외의 거처","","2662",
"읍부","총인구","","54123",
"읍부","남자","","28452",
"읍부","여자","","25671",
"읍부","내국인-계","","52816",
"읍부","내국인-남자","","27792",
"읍부","내국인-여자","","25024",
"읍부","외국인-계","","1307",
"읍부","외국인-남자","","660",
"읍부","외국인-여자","","647",
"읍부","가구-계","","22154",
"읍부","일반가구","","21643",
"읍부","집단가구","","23",
"읍부","외국인가구","","488",
"읍부","주택-계","","15963",
"읍부","단독주택","","3016",
"읍부","아파트","","10988",
"읍부","연립주택","","730",
"읍부","다세대주택","","882",
"읍부","비거주용 건물내 주택","","347",
"읍부","주택이외의 거처","","376",
"면부","총인구","","52410",
"면부","남자","","27978",
"면부","여자","","24432",
"면부","내국인-계","","49776",
"면부","내국인-남자","","26177",
"면부","내국인-여자","","23599",
"면부","외국인-계","","2634",
"면부","외국인-남자","","1801",
"면부","외국인-여자","","833",
"면부","가구-계","","22589",
"면부","일반가구","","21902",
"면부","집단가구","","38",
"면부","외국인가구","","649",
"면부","주택-계","","18410",
"면부","단독주택","","12569",
"면부","아파트","","4734",
"면부","연립주택","","187",
"면부","다세대주택","","617",
"면부","비거주용 건물내 주택","","303",
"면부","주택이외의 거처","","1014",
"동부","총인구","","135974",
"동부","남자","","66218",
"동부","여자","","69756",
"동부","내국인-계","","135080",
"동부","내국인-남자","","65796",
"동부","내국인-여자","","69284",
"동부","외국인-계","","894",
"동부","외국인-남자","","422",
"동부","외국인-여자","","472",
"동부","가구-계","","47111",
"동부","일반가구","","46868",
"동부","집단가구","","6",
"동부","외국인가구","","237",
"동부","주택-계","","52234",
"동부","단독주택","","103",
"동부","아파트","","52051",
"동부","연립주택","","80",
"동부","다세대주택","","X",
"동부","비거주용 건물내 주택","","X",
"동부","주택이외의 거처","","1272",
"세종시","총인구","","242507",
"세종시","남자","","122648",
"세종시","여자","","119859",
"세종시","내국인-계","","237672",
"세종시","내국인-남자","","119765",
"세종시","내국인-여자","","117907",
"세종시","외국인-계","","4835",
"세종시","외국인-남자","","2883",
"세종시","외국인-여자","","1952",
"세종시","가구-계","","91854",
"세종시","일반가구","","90413",
"세종시","집단가구","","67",
"세종시","외국인가구","","1374",
"세종시","주택-계","","86607",
"세종시","단독주택","","15688",
"세종시","아파트","","67773",
"세종시","연립주택","","997",
"세종시","다세대주택","","1499",
"세종시","비거주용 건물내 주택","","650",
"세종시","주택이외의 거처","","2662",
"경기도","총인구","","12671956",
"경기도","남자","","6405301",
"경기도","여자","","6266655",
"경기도","내국인-계","","12199257",
"경기도","내국인-남자","","6122936",
"경기도","내국인-여자","","6076321",
"경기도","외국인-계","","472699",
"경기도","외국인-남자","","282365",
"경기도","외국인-여자","","190334",
"경기도","가구-계","","4647205",
"경기도","일반가구","","4484424",
"경기도","집단가구","","3094",
"경기도","외국인가구","","159687",
"경기도","주택-계","","3814834",
"경기도","단독주택","","502993",
"경기도","아파트","","2577259",
"경기도","연립주택","","120602",
"경기도","다세대주택","","581008",
"경기도","비거주용 건물내 주택","","32972",
"경기도","주택이외의 거처","","193550",
"읍부","총인구","","1329033",
"읍부","남자","","688546",
"읍부","여자","","640487",
"읍부","내국인-계","","1265292",
"읍부","내국인-남자","","645423",
"읍부","내국인-여자","","619869",
"읍부","외국인-계","","63741",
"읍부","외국인-남자","","43123",
"읍부","외국인-여자","","20618",
"읍부","가구-계","","483724",
"읍부","일반가구","","465786",
"읍부","집단가구","","462",
"읍부","외국인가구","","17476",
"읍부","주택-계","","436333",
"읍부","단독주택","","75583",
"읍부","아파트","","272061",
"읍부","연립주택","","19325",
"읍부","다세대주택","","64640",
"읍부","비거주용 건물내 주택","","4724",
"읍부","주택이외의 거처","","20534",
"면부","총인구","","860715",
"면부","남자","","468157",
"면부","여자","","392558",
"면부","내국인-계","","777441",
"면부","내국인-남자","","405076",
"면부","내국인-여자","","372365",
"면부","외국인-계","","83274",
"면부","외국인-남자","","63081",
"면부","외국인-여자","","20193",
"면부","가구-계","","322888",
"면부","일반가구","","302895",
"면부","집단가구","","818",
"면부","외국인가구","","19175",
"면부","주택-계","","268350",
"면부","단독주택","","160960",
"면부","아파트","","55981",
"면부","연립주택","","10010",
"면부","다세대주택","","35074",
"면부","비거주용 건물내 주택","","6325",
"면부","주택이외의 거처","","27569",
"동부","총인구","","10482208",
"동부","남자","","5248598",
"동부","여자","","5233610",
"동부","내국인-계","","10156524",
"동부","내국인-남자","","5072437",
"동부","내국인-여자","","5084087",
"동부","외국인-계","","325684",
"동부","외국인-남자","","176161",
"동부","외국인-여자","","149523",
"동부","가구-계","","3840593",
"동부","일반가구","","3715743",
"동부","집단가구","","1814",
"동부","외국인가구","","123036",
"동부","주택-계","","3110151",
"동부","단독주택","","266450",
"동부","아파트","","2249217",
"동부","연립주택","","91267",
"동부","다세대주택","","481294",
"동부","비거주용 건물내 주택","","21923",
"동부","주택이외의 거처","","145447",
"수원시","총인구","","1207032",
"수원시","남자","","609777",
"수원시","여자","","597255",
"수원시","내국인-계","","1161838",
"수원시","내국인-남자","","585827",
"수원시","내국인-여자","","576011",
"수원시","외국인-계","","45194",
"수원시","외국인-남자","","23950",
"수원시","외국인-여자","","21244",
"수원시","가구-계","","454982",
"수원시","일반가구","","436304",
"수원시","집단가구","","178",
"수원시","외국인가구","","18500",
"수원시","주택-계","","339319",
"수원시","단독주택","","35282",
"수원시","아파트","","245809",
"수원시","연립주택","","7602",
"수원시","다세대주택","","48139",
"수원시","비거주용 건물내 주택","","2487",
"수원시","주택이외의 거처","","13493",
"장안구","총인구","","297942",
"장안구","남자","","150663",
"장안구","여자","","147279",
"장안구","내국인-계","","290238",
"장안구","내국인-남자","","146639",
"장안구","내국인-여자","","143599",
"장안구","외국인-계","","7704",
"장안구","외국인-남자","","4024",
"장안구","외국인-여자","","3680",
"장안구","가구-계","","108169",
"장안구","일반가구","","104948",
"장안구","집단가구","","69",
"장안구","외국인가구","","3152",
"장안구","주택-계","","82751",
"장안구","단독주택","","9377",
"장안구","아파트","","53902",
"장안구","연립주택","","2053",
"장안구","다세대주택","","16703",
"장안구","비거주용 건물내 주택","","716",
"장안구","주택이외의 거처","","1266",
"권선구","총인구","","357995",
"권선구","남자","","180459",
"권선구","여자","","177536",
"권선구","내국인-계","","346592",
"권선구","내국인-남자","","174611",
"권선구","내국인-여자","","171981",
"권선구","외국인-계","","11403",
"권선구","외국인-남자","","5848",
"권선구","외국인-여자","","5555",
"권선구","가구-계","","134946",
"권선구","일반가구","","130273",
"권선구","집단가구","","29",
"권선구","외국인가구","","4644",
"권선구","주택-계","","103325",
"권선구","단독주택","","10768",
"권선구","아파트","","72701",
"권선구","연립주택","","2197",
"권선구","다세대주택","","16848",
"권선구","비거주용 건물내 주택","","811",
"권선구","주택이외의 거처","","2047",
"팔달구","총인구","","208363",
"팔달구","남자","","105235",
"팔달구","여자","","103128",
"팔달구","내국인-계","","190431",
"팔달구","내국인-남자","","95614",
"팔달구","내국인-여자","","94817",
"팔달구","외국인-계","","17932",
"팔달구","외국인-남자","","9621",
"팔달구","외국인-여자","","8311",
"팔달구","가구-계","","86814",
"팔달구","일반가구","","78986",
"팔달구","집단가구","","46",
"팔달구","외국인가구","","7782",
"팔달구","주택-계","","57609",
"팔달구","단독주택","","11271",
"팔달구","아파트","","31208",
"팔달구","연립주택","","1695",
"팔달구","다세대주택","","12683",
"팔달구","비거주용 건물내 주택","","752",
"팔달구","주택이외의 거처","","4230",
"영통구","총인구","","342732",
"영통구","남자","","173420",
"영통구","여자","","169312",
"영통구","내국인-계","","334577",
"영통구","내국인-남자","","168963",
"영통구","내국인-여자","","165614",
"영통구","외국인-계","","8155",
"영통구","외국인-남자","","4457",
"영통구","외국인-여자","","3698",
"영통구","가구-계","","125053",
"영통구","일반가구","","122097",
"영통구","집단가구","","34",
"영통구","외국인가구","","2922",
"영통구","주택-계","","95634",
"영통구","단독주택","","3866",
"영통구","아파트","","87998",
"영통구","연립주택","","1657",
"영통구","다세대주택","","1905",
"영통구","비거주용 건물내 주택","","208",
"영통구","주택이외의 거처","","5950",
"성남시","총인구","","951518",
"성남시","남자","","470829",
"성남시","여자","","480689",
"성남시","내국인-계","","928132",
"성남시","내국인-남자","","459385",
"성남시","내국인-여자","","468747",
"성남시","외국인-계","","23386",
"성남시","외국인-남자","","11444",
"성남시","외국인-여자","","11942",
"성남시","가구-계","","368992",
"성남시","일반가구","","358928",
"성남시","집단가구","","100",
"성남시","외국인가구","","9964",
"성남시","주택-계","","252344",
"성남시","단독주택","","37972",
"성남시","아파트","","169957",
"성남시","연립주택","","10122",
"성남시","다세대주택","","32695",
"성남시","비거주용 건물내 주택","","1598",
"성남시","주택이외의 거처","","24818",
"수정구","총인구","","236957",
"수정구","남자","","119900",
"수정구","여자","","117057",
"수정구","내국인-계","","223546",
"수정구","내국인-남자","","113200",
"수정구","내국인-여자","","110346",
"수정구","외국인-계","","13411",
"수정구","외국인-남자","","6700",
"수정구","외국인-여자","","6711",
"수정구","가구-계","","100844",
"수정구","일반가구","","94646",
"수정구","집단가구","","31",
"수정구","외국인가구","","6167",
"수정구","주택-계","","52989",
"수정구","단독주택","","19702",
"수정구","아파트","","20911",
"수정구","연립주택","","609",
"수정구","다세대주택","","11186",
"수정구","비거주용 건물내 주택","","581",
"수정구","주택이외의 거처","","1694",
"중원구","총인구","","236284",
"중원구","남자","","119038",
"중원구","여자","","117246",
"중원구","내국인-계","","231599",
"중원구","내국인-남자","","116792",
"중원구","내국인-여자","","114807",
"중원구","외국인-계","","4685",
"중원구","외국인-남자","","2246",
"중원구","외국인-여자","","2439",
"중원구","가구-계","","94043",
"중원구","일반가구","","91969",
"중원구","집단가구","","36",
"중원구","외국인가구","","2038",
"중원구","주택-계","","61819",
"중원구","단독주택","","13087",
"중원구","아파트","","27342",
"중원구","연립주택","","682",
"중원구","다세대주택","","19922",
"중원구","비거주용 건물내 주택","","786",
"중원구","주택이외의 거처","","2604",
"분당구","총인구","","478277",
"분당구","남자","","231891",
"분당구","여자","","246386",
"분당구","내국인-계","","472987",
"분당구","내국인-남자","","229393",
"분당구","내국인-여자","","243594",
"분당구","외국인-계","","5290",
"분당구","외국인-남자","","2498",
"분당구","외국인-여자","","2792",
"분당구","가구-계","","174105",
"분당구","일반가구","","172313",
"분당구","집단가구","","33",
"분당구","외국인가구","","1759",
"분당구","주택-계","","137536",
"분당구","단독주택","","5183",
"분당구","아파트","","121704",
"분당구","연립주택","","8831",
"분당구","다세대주택","","1587",
"분당구","비거주용 건물내 주택","","231",
"분당구","주택이외의 거처","","20520",
"의정부시","총인구","","424722",
"의정부시","남자","","209604",
"의정부시","여자","","215118",
"의정부시","내국인-계","","419838",
"의정부시","내국인-남자","","207303",
"의정부시","내국인-여자","","212535",
"의정부시","외국인-계","","4884",
"의정부시","외국인-남자","","2301",
"의정부시","외국인-여자","","2583",
"의정부시","가구-계","","158836",
"의정부시","일반가구","","157212",
"의정부시","집단가구","","72",
"의정부시","외국인가구","","1552",
"의정부시","주택-계","","133295",
"의정부시","단독주택","","13940",
"의정부시","아파트","","96969",
"의정부시","연립주택","","2641",
"의정부시","다세대주택","","18661",
"의정부시","비거주용 건물내 주택","","1084",
"의정부시","주택이외의 거처","","4141",
"안양시","총인구","","582049",
"안양시","남자","","288694",
"안양시","여자","","293355",
"안양시","내국인-계","","572549",
"안양시","내국인-남자","","284027",
"안양시","내국인-여자","","288522",
"안양시","외국인-계","","9500",
"안양시","외국인-남자","","4667",
"안양시","외국인-여자","","4833",
"안양시","가구-계","","209564",
"안양시","일반가구","","205736",
"안양시","집단가구","","72",
"안양시","외국인가구","","3756",
"안양시","주택-계","","175355",
"안양시","단독주택","","11577",
"안양시","아파트","","125375",
"안양시","연립주택","","4029",
"안양시","다세대주택","","33091",
