"행정구역별(시군구)","항목","단위","2010 년",
"사천시","총외국인","","1349",
"사천시","남자","","966",
"사천시","여자","","383",
"김해시","총인구","","494510",
"김해시","남자","","250799",
"김해시","여자","","243711",
"김해시","총내국인","","484244",
"김해시","남자","","242884",
"김해시","여자","","241360",
"김해시","총외국인","","10266",
"김해시","남자","","7915",
"김해시","여자","","2351",
"밀양시","총인구","","99128",
"밀양시","남자","","47570",
"밀양시","여자","","51558",
"밀양시","총내국인","","98564",
"밀양시","남자","","47272",
"밀양시","여자","","51292",
"밀양시","총외국인","","564",
"밀양시","남자","","298",
"밀양시","여자","","266",
"거제시","총인구","","231271",
"거제시","남자","","125850",
"거제시","여자","","105421",
"거제시","총내국인","","225014",
"거제시","남자","","121140",
"거제시","여자","","103874",
"거제시","총외국인","","6257",
"거제시","남자","","4710",
"거제시","여자","","1547",
"양산시","총인구","","252507",
"양산시","남자","","126503",
"양산시","여자","","126004",
"양산시","총내국인","","249529",
"양산시","남자","","124434",
"양산시","여자","","125095",
"양산시","총외국인","","2978",
"양산시","남자","","2069",
"양산시","여자","","909",
"창원시","총인구","","1058021",
"창원시","남자","","539958",
"창원시","여자","","518063",
"창원시","총내국인","","1047488",
"창원시","남자","","532588",
"창원시","여자","","514900",
"창원시","총외국인","","10533",
"창원시","남자","","7370",
"창원시","여자","","3163",
"의령군","총인구","","25602",
"의령군","남자","","11892",
"의령군","여자","","13710",
"의령군","총내국인","","25249",
"의령군","남자","","11652",
"의령군","여자","","13597",
"의령군","총외국인","","353",
"의령군","남자","","240",
"의령군","여자","","113",
"함안군","총인구","","60794",
"함안군","남자","","30434",
"함안군","여자","","30360",
"함안군","총내국인","","59330",
"함안군","남자","","29250",
"함안군","여자","","30080",
"함안군","총외국인","","1464",
"함안군","남자","","1184",
"함안군","여자","","280",
"창녕군","총인구","","55189",
"창녕군","남자","","26148",
"창녕군","여자","","29041",
"창녕군","총내국인","","54580",
"창녕군","남자","","25720",
"창녕군","여자","","28860",
"창녕군","총외국인","","609",
"창녕군","남자","","428",
"창녕군","여자","","181",
"고성군","총인구","","51703",
"고성군","남자","","25831",
"고성군","여자","","25872",
"고성군","총내국인","","51026",
"고성군","남자","","25340",
"고성군","여자","","25686",
"고성군","총외국인","","677",
"고성군","남자","","491",
"고성군","여자","","186",
"남해군","총인구","","43919",
"남해군","남자","","20312",
"남해군","여자","","23607",
"남해군","총내국인","","43599",
"남해군","남자","","20158",
"남해군","여자","","23441",
"남해군","총외국인","","320",
"남해군","남자","","154",
"남해군","여자","","166",
"하동군","총인구","","41862",
"하동군","남자","","19623",
"하동군","여자","","22239",
"하동군","총내국인","","41668",
"하동군","남자","","19568",
"하동군","여자","","22100",
"하동군","총외국인","","194",
"하동군","남자","","55",
"하동군","여자","","139",
"산청군","총인구","","31898",
"산청군","남자","","14882",
"산청군","여자","","17016",
"산청군","총내국인","","31712",
"산청군","남자","","14802",
"산청군","여자","","16910",
"산청군","총외국인","","186",
"산청군","남자","","80",
"산청군","여자","","106",
"함양군","총인구","","38002",
"함양군","남자","","17728",
"함양군","여자","","20274",
"함양군","총내국인","","37729",
"함양군","남자","","17608",
"함양군","여자","","20121",
"함양군","총외국인","","273",
"함양군","남자","","120",
"함양군","여자","","153",
"거창군","총인구","","57323",
"거창군","남자","","27333",
"거창군","여자","","29990",
"거창군","총내국인","","57085",
"거창군","남자","","27256",
"거창군","여자","","29829",
"거창군","총외국인","","238",
"거창군","남자","","77",
"거창군","여자","","161",
"합천군","총인구","","43639",
"합천군","남자","","19814",
"합천군","여자","","23825",
"합천군","총내국인","","43386",
"합천군","남자","","19735",
"합천군","여자","","23651",
"합천군","총외국인","","253",
"합천군","남자","","79",
"합천군","여자","","174",
"제주특별자치도","총인구","","531905",
"제주특별자치도","남자","","263244",
"제주특별자치도","여자","","268661",
"제주특별자치도","총내국인","","528411",
"제주특별자치도","남자","","261521",
"제주특별자치도","여자","","266890",
"제주특별자치도","총외국인","","3494",
"제주특별자치도","남자","","1723",
"제주특별자치도","여자","","1771",
"제주시","총인구","","401192",
"제주시","남자","","198542",
"제주시","여자","","202650",
"제주시","총내국인","","398677",
"제주시","남자","","197356",
"제주시","여자","","201321",
"제주시","총외국인","","2515",
"제주시","남자","","1186",
"제주시","여자","","1329",
"서귀포시","총인구","","130713",
"서귀포시","남자","","64702",
"서귀포시","여자","","66011",
"서귀포시","총내국인","","129734",
"서귀포시","남자","","64165",
"서귀포시","여자","","65569",
"서귀포시","총외국인","","979",
"서귀포시","남자","","537",
"서귀포시","여자","","442",
